User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
10984938,male,47,182.0,92.0,27.0,106.0,41.0,191.0
10271107,male,33,176.0,80.0,28.0,107.0,40.8,176.0
19524165,female,33,164.0,65.0,26.0,105.0,40.6,157.0
13061066,female,21,154.0,55.0,5.0,80.0,39.1,16.0
15066267,female,36,178.0,78.0,27.0,95.0,40.9,131.0
19361311,female,42,179.0,80.0,9.0,87.0,39.9,37.0
12617400,female,23,171.0,70.0,9.0,91.0,39.6,39.0
15926885,female,62,167.0,63.0,20.0,107.0,40.6,136.0
18465307,female,79,155.0,51.0,27.0,98.0,41.3,170.0
16013121,female,79,160.0,62.0,18.0,97.0,40.2,109.0
19651395,female,68,168.0,62.0,3.0,85.0,38.7,14.0
15309367,male,52,180.0,82.0,14.0,95.0,40.2,76.0
11561675,female,33,163.0,61.0,21.0,104.0,40.8,126.0
13111428,female,39,158.0,63.0,11.0,87.0,39.6,47.0
10295471,male,61,206.0,103.0,12.0,94.0,39.6,74.0
19224353,male,61,184.0,88.0,20.0,99.0,40.8,132.0
15670966,male,32,191.0,93.0,14.0,91.0,40.0,57.0
15266714,male,22,203.0,106.0,11.0,98.0,39.5,55.0
16704675,male,29,190.0,88.0,10.0,86.0,39.8,31.0
14928332,female,50,164.0,63.0,13.0,102.0,40.0,79.0
17149294,female,67,175.0,71.0,3.0,95.0,38.5,16.0
19189565,male,26,182.0,86.0,16.0,91.0,40.5,59.0
16300919,female,56,152.0,53.0,18.0,96.0,40.5,102.0
18741659,male,61,194.0,91.0,19.0,108.0,40.1,152.0
10679668,female,21,159.0,51.0,9.0,84.0,39.9,34.0
10068443,female,43,166.0,62.0,8.0,86.0,39.4,34.0
18652422,male,20,174.0,74.0,21.0,103.0,40.7,103.0
19170352,female,20,173.0,70.0,5.0,75.0,38.8,13.0
10439479,female,27,154.0,54.0,19.0,101.0,40.6,107.0
14216064,female,28,149.0,54.0,22.0,97.0,40.6,115.0
16699421,female,27,175.0,73.0,13.0,93.0,40.0,59.0
11954001,female,79,164.0,67.0,6.0,91.0,39.2,32.0
19718663,female,33,156.0,58.0,18.0,98.0,40.5,97.0
11014189,male,58,194.0,90.0,16.0,97.0,40.3,99.0
13464079,female,52,174.0,69.0,26.0,107.0,41.0,170.0
19595594,male,20,188.0,82.0,14.0,91.0,40.2,46.0
16687866,female,42,166.0,68.0,21.0,103.0,40.8,125.0
10824977,male,22,194.0,92.0,19.0,97.0,40.5,86.0
17264601,female,75,159.0,57.0,6.0,86.0,39.6,29.0
17040174,female,29,168.0,66.0,8.0,93.0,39.8,37.0
12636674,female,53,167.0,72.0,20.0,96.0,40.4,107.0
16398414,male,69,188.0,91.0,25.0,105.0,40.6,199.0
18835015,male,29,179.0,77.0,16.0,106.0,40.3,94.0
17182951,male,62,193.0,97.0,14.0,94.0,40.3,85.0
14536728,female,22,162.0,64.0,2.0,78.0,38.6,6.0
17641855,female,25,160.0,60.0,5.0,89.0,39.4,21.0
13552200,female,47,149.0,47.0,16.0,99.0,40.2,94.0
10492184,female,55,173.0,67.0,27.0,109.0,40.9,184.0
19054536,female,26,164.0,61.0,17.0,94.0,40.5,81.0
10625848,male,63,174.0,76.0,25.0,112.0,40.7,210.0
19223976,male,51,179.0,78.0,15.0,89.0,40.0,66.0
18031324,male,69,195.0,102.0,22.0,95.0,40.5,147.0
16646640,male,71,187.0,97.0,13.0,90.0,40.3,77.0
15631560,female,32,174.0,76.0,10.0,94.0,40.1,47.0
18675364,male,52,185.0,96.0,29.0,108.0,40.8,223.0
14292077,female,29,174.0,75.0,14.0,95.0,40.1,67.0
18223575,male,43,178.0,82.0,16.0,101.0,39.9,94.0
19364427,male,68,175.0,74.0,8.0,81.0,39.4,31.0
15312577,female,29,168.0,61.0,14.0,87.0,40.4,57.0
17708474,female,21,161.0,62.0,2.0,76.0,37.8,6.0
12064257,female,59,156.0,60.0,26.0,102.0,40.8,162.0
15147855,female,74,170.0,73.0,10.0,86.0,40.0,46.0
13210223,male,20,186.0,82.0,14.0,89.0,40.5,42.0
12108240,female,41,161.0,55.0,23.0,107.0,40.4,150.0
18118742,female,20,143.0,43.0,13.0,88.0,39.9,56.0
16251651,female,59,164.0,61.0,22.0,106.0,40.7,147.0
17951742,female,26,172.0,69.0,17.0,89.0,40.6,71.0
11865813,male,39,191.0,93.0,21.0,97.0,40.5,112.0
13751565,female,65,164.0,62.0,30.0,109.0,40.9,212.0
18254110,male,44,191.0,88.0,2.0,80.0,37.9,6.0
18047962,female,52,181.0,73.0,4.0,78.0,39.0,14.0
15192349,male,22,165.0,68.0,18.0,94.0,40.1,64.0
11209368,female,21,182.0,81.0,6.0,84.0,39.4,20.0
15972252,male,23,181.0,81.0,11.0,93.0,40.0,41.0
17759496,female,34,171.0,62.0,25.0,112.0,40.7,171.0
17348994,male,27,185.0,87.0,7.0,89.0,39.6,24.0
18937287,male,62,184.0,85.0,11.0,97.0,39.9,69.0
10442629,female,57,158.0,61.0,26.0,104.0,40.8,167.0
12919994,female,25,162.0,57.0,14.0,93.0,40.1,66.0
18280227,male,22,194.0,92.0,17.0,97.0,40.3,77.0
17489267,male,54,164.0,67.0,18.0,93.0,40.8,88.0
11628131,male,34,181.0,87.0,27.0,102.0,40.7,155.0
12346138,female,42,174.0,72.0,18.0,97.0,40.4,94.0
13866508,female,56,164.0,66.0,16.0,94.0,40.2,84.0
13918604,male,46,183.0,82.0,24.0,113.0,40.7,189.0
14567644,female,47,164.0,60.0,2.0,84.0,38.5,8.0
14113586,male,34,182.0,89.0,18.0,102.0,40.2,104.0
15032148,male,30,187.0,88.0,10.0,94.0,40.2,44.0
15143739,male,66,183.0,84.0,29.0,108.0,40.9,235.0
11713725,male,59,176.0,82.0,1.0,69.0,38.0,2.0
14222316,female,21,163.0,61.0,7.0,87.0,39.2,28.0
10046288,male,53,161.0,66.0,8.0,87.0,39.5,31.0
12339121,male,69,193.0,99.0,7.0,90.0,39.4,41.0
15684312,female,25,167.0,64.0,13.0,103.0,40.1,74.0
17695838,male,43,172.0,74.0,18.0,92.0,40.0,79.0
10316321,female,27,156.0,55.0,18.0,94.0,40.4,88.0
14482314,male,48,203.0,106.0,17.0,98.0,40.5,106.0
17005346,female,32,166.0,62.0,5.0,89.0,39.5,22.0
16484322,female,62,181.0,76.0,4.0,87.0,39.0,18.0
17448185,male,70,194.0,97.0,3.0,87.0,38.7,16.0
12027509,male,22,199.0,97.0,24.0,104.0,40.6,136.0
14335848,female,61,174.0,69.0,10.0,90.0,39.4,49.0
10163372,female,31,153.0,53.0,10.0,91.0,39.8,47.0
17427205,female,67,174.0,74.0,14.0,98.0,40.1,81.0
17964744,male,53,170.0,81.0,5.0,87.0,39.4,21.0
19288703,female,74,168.0,69.0,5.0,85.0,39.4,23.0
14682778,male,69,183.0,94.0,7.0,88.0,39.4,38.0
10890510,male,21,195.0,99.0,26.0,101.0,40.9,136.0
12851909,female,38,163.0,59.0,25.0,109.0,41.0,166.0
11937150,male,35,178.0,76.0,27.0,104.0,41.2,158.0
15589598,male,48,186.0,86.0,28.0,106.0,40.9,196.0
15233628,female,21,163.0,60.0,1.0,90.0,37.7,4.0
12160129,male,38,189.0,90.0,20.0,99.0,40.7,111.0
10958162,female,21,169.0,64.0,9.0,86.0,39.6,34.0
12016709,female,36,159.0,57.0,29.0,115.0,41.0,211.0
19935702,female,47,158.0,61.0,17.0,93.0,40.4,86.0
16849206,male,25,188.0,90.0,25.0,107.0,40.8,153.0
18328438,male,40,179.0,84.0,17.0,99.0,40.2,94.0
19798826,female,68,152.0,54.0,4.0,85.0,38.6,19.0
17086961,female,40,151.0,56.0,10.0,81.0,39.5,37.0
19816151,male,26,183.0,82.0,4.0,81.0,38.6,8.0
12803220,female,27,162.0,64.0,3.0,85.0,38.6,11.0
13933854,female,71,168.0,68.0,12.0,90.0,39.9,61.0
19101719,male,76,195.0,95.0,5.0,82.0,39.2,25.0
18140678,male,31,199.0,97.0,14.0,97.0,40.5,71.0
14434013,male,51,195.0,93.0,21.0,99.0,40.4,131.0
15790423,male,31,206.0,107.0,27.0,100.0,40.5,154.0
11128407,female,51,166.0,66.0,20.0,95.0,40.2,105.0
17307209,female,22,177.0,70.0,22.0,109.0,40.6,136.0
11141219,male,51,184.0,91.0,23.0,96.0,41.0,132.0
18950872,female,23,137.0,42.0,3.0,89.0,38.7,13.0
17945551,male,45,173.0,73.0,14.0,99.0,40.2,77.0
12699813,male,56,198.0,99.0,6.0,86.0,39.2,28.0
16380818,female,36,166.0,64.0,27.0,105.0,41.0,165.0
19495165,female,38,177.0,72.0,9.0,88.0,39.8,38.0
12178742,male,27,181.0,83.0,6.0,86.0,39.4,17.0
12434436,male,32,175.0,75.0,15.0,93.0,40.3,60.0
16797205,male,26,194.0,96.0,12.0,90.0,40.2,45.0
17846720,male,23,193.0,92.0,22.0,110.0,40.6,143.0
16374545,male,33,186.0,91.0,24.0,96.0,40.6,117.0
19873391,female,22,155.0,52.0,16.0,93.0,40.0,76.0
14074396,female,48,170.0,66.0,11.0,92.0,39.8,54.0
18231406,female,35,164.0,65.0,24.0,106.0,40.8,148.0
10752958,female,37,166.0,65.0,28.0,107.0,40.8,177.0
10667196,female,26,171.0,65.0,23.0,96.0,40.6,114.0
15318796,male,28,162.0,66.0,4.0,80.0,38.9,7.0
19585116,female,28,171.0,68.0,3.0,90.0,38.6,13.0
14616291,female,68,170.0,65.0,14.0,90.0,40.3,71.0
19358962,female,20,164.0,66.0,16.0,96.0,40.5,77.0
11526216,female,67,179.0,81.0,21.0,107.0,40.6,139.0
12083988,male,34,181.0,80.0,18.0,101.0,40.3,98.0
11582831,female,76,154.0,59.0,12.0,94.0,40.0,68.0
19989289,female,54,156.0,60.0,24.0,102.0,40.5,148.0
14558438,male,41,170.0,69.0,18.0,101.0,40.2,100.0
11666971,male,50,191.0,93.0,24.0,108.0,40.4,181.0
17728492,female,22,173.0,73.0,12.0,95.0,40.3,56.0
11077743,male,20,201.0,100.0,20.0,97.0,40.5,92.0
18421434,female,78,151.0,57.0,29.0,106.0,41.2,204.0
14102936,female,49,165.0,65.0,27.0,106.0,40.6,174.0
15433358,female,43,162.0,64.0,6.0,87.0,39.5,26.0
12984963,male,38,175.0,78.0,19.0,108.0,40.5,126.0
16346409,male,49,173.0,76.0,25.0,109.0,40.8,182.0
18829993,male,22,185.0,85.0,24.0,107.0,40.4,141.0
16111354,male,60,178.0,78.0,4.0,86.0,39.4,18.0
14070866,female,25,186.0,81.0,11.0,88.0,39.5,42.0
12950584,female,43,164.0,59.0,28.0,114.0,40.9,203.0
18028610,male,73,171.0,80.0,29.0,108.0,41.2,243.0
19704393,female,48,155.0,59.0,13.0,91.0,40.1,64.0
11737355,male,23,175.0,73.0,8.0,91.0,39.5,26.0
11466118,male,34,186.0,89.0,6.0,98.0,39.4,31.0
14804722,male,33,190.0,88.0,9.0,95.0,39.8,42.0
13497204,female,55,147.0,48.0,2.0,90.0,38.0,10.0
15501833,male,46,198.0,95.0,12.0,95.0,39.9,65.0
12991753,male,36,195.0,99.0,17.0,101.0,40.2,101.0
15818830,female,36,181.0,77.0,7.0,84.0,39.2,26.0
19564378,male,76,180.0,88.0,18.0,104.0,40.5,145.0
17939142,male,42,176.0,78.0,4.0,88.0,39.1,15.0
10860402,female,71,157.0,57.0,21.0,113.0,40.5,161.0
19453367,female,42,159.0,58.0,7.0,84.0,39.4,28.0
16330559,female,59,163.0,63.0,20.0,95.0,40.6,109.0
17865327,male,78,199.0,106.0,2.0,92.0,38.3,14.0
11841016,male,55,192.0,102.0,18.0,95.0,40.1,108.0
10389715,male,25,189.0,88.0,4.0,90.0,39.1,14.0
10008599,male,24,180.0,81.0,27.0,94.0,40.6,106.0
11424148,female,74,158.0,60.0,9.0,87.0,39.6,44.0
11753972,female,32,163.0,62.0,18.0,99.0,40.4,98.0
12544528,female,28,167.0,67.0,2.0,91.0,38.0,9.0
14735360,female,33,183.0,77.0,16.0,91.0,40.4,70.0
18375933,male,77,182.0,88.0,20.0,100.0,40.6,150.0
16956970,female,39,168.0,64.0,6.0,80.0,39.5,21.0
18299021,female,46,166.0,59.0,23.0,100.0,40.8,134.0
10250208,male,21,194.0,86.0,15.0,92.0,40.2,54.0
17555084,male,25,187.0,86.0,4.0,83.0,38.7,10.0
15936890,male,24,171.0,74.0,11.0,100.0,39.5,51.0
18014173,female,77,176.0,72.0,30.0,110.0,41.0,218.0
14908416,female,51,164.0,65.0,17.0,107.0,40.4,112.0
17232883,male,35,186.0,88.0,20.0,97.0,40.4,101.0
18541909,female,72,182.0,81.0,18.0,95.0,40.4,98.0
16384252,male,55,172.0,73.0,17.0,89.0,40.3,76.0
14884928,male,63,180.0,88.0,24.0,114.0,40.7,215.0
16786813,male,75,178.0,79.0,2.0,76.0,38.2,7.0
10047498,male,34,197.0,92.0,14.0,103.0,40.3,84.0
13541758,male,57,204.0,114.0,11.0,82.0,39.5,48.0
15134191,male,52,185.0,92.0,7.0,94.0,39.5,38.0
14060949,female,30,165.0,60.0,11.0,90.0,40.0,49.0
11701631,male,47,183.0,83.0,13.0,91.0,40.4,60.0
13303459,female,41,150.0,52.0,13.0,92.0,40.5,65.0
18592462,female,53,168.0,66.0,11.0,86.0,40.0,48.0
15394963,male,42,177.0,77.0,14.0,99.0,40.3,76.0
13473147,female,44,167.0,68.0,15.0,93.0,40.1,74.0
10259605,female,20,147.0,47.0,5.0,91.0,39.1,23.0
11903603,female,37,179.0,71.0,19.0,99.0,40.8,102.0
13415763,male,44,174.0,71.0,11.0,80.0,39.9,28.0
11161025,female,35,165.0,66.0,13.0,98.0,40.1,69.0
13072393,male,51,185.0,88.0,2.0,75.0,38.1,5.0
15295313,female,54,174.0,69.0,7.0,78.0,39.6,24.0
11488469,male,22,168.0,66.0,25.0,107.0,40.8,136.0
11555313,female,34,171.0,69.0,26.0,96.0,40.8,131.0
16469424,female,30,151.0,54.0,9.0,93.0,39.7,44.0
10431534,male,78,182.0,87.0,1.0,79.0,37.5,4.0
10418794,male,40,179.0,86.0,10.0,97.0,39.9,52.0
10229498,female,62,185.0,85.0,16.0,98.0,40.3,88.0
18448095,male,55,206.0,108.0,27.0,101.0,40.7,190.0
17470650,male,28,175.0,74.0,23.0,107.0,40.7,136.0
14675975,female,30,157.0,62.0,20.0,98.0,40.5,106.0
11547074,male,37,189.0,94.0,3.0,91.0,38.7,13.0
14551269,female,76,161.0,63.0,26.0,103.0,41.0,172.0
13680120,female,54,155.0,60.0,19.0,110.0,40.4,133.0
19715205,male,31,184.0,80.0,18.0,93.0,40.7,73.0
17892770,female,20,158.0,54.0,3.0,81.0,38.1,10.0
15788347,female,24,176.0,68.0,28.0,108.0,40.4,172.0
10976200,male,34,177.0,75.0,23.0,101.0,40.8,122.0
18199298,male,76,189.0,90.0,17.0,99.0,40.6,125.0
17119003,male,20,176.0,75.0,6.0,83.0,39.1,12.0
19716425,male,54,181.0,81.0,18.0,105.0,40.6,126.0
15687807,male,44,185.0,87.0,12.0,95.0,39.9,62.0
19087984,male,25,184.0,83.0,28.0,107.0,40.8,167.0
11930519,female,41,172.0,67.0,1.0,77.0,38.5,3.0
14700038,male,36,181.0,84.0,19.0,101.0,40.2,107.0
14304931,male,54,197.0,104.0,10.0,96.0,39.8,62.0
11693719,female,57,178.0,75.0,7.0,91.0,39.4,34.0
14594944,male,33,185.0,81.0,8.0,77.0,39.1,14.0
17536268,male,64,180.0,87.0,1.0,78.0,37.7,4.0
15540014,male,61,172.0,80.0,3.0,89.0,38.8,15.0
10145188,male,77,166.0,66.0,25.0,109.0,40.4,210.0
16002595,female,20,165.0,68.0,4.0,79.0,38.7,12.0
19135706,female,23,161.0,59.0,16.0,93.0,40.1,75.0
12957085,female,20,166.0,65.0,20.0,97.0,40.5,99.0
12150676,female,65,178.0,82.0,2.0,79.0,38.1,7.0
18256462,male,31,167.0,67.0,24.0,107.0,40.5,142.0
17430067,male,29,183.0,78.0,22.0,93.0,40.6,87.0
10485333,male,39,188.0,92.0,10.0,101.0,39.8,59.0
11706516,female,20,177.0,69.0,5.0,88.0,38.8,20.0
10048606,female,49,167.0,68.0,29.0,107.0,40.9,188.0
10512468,male,71,191.0,91.0,12.0,87.0,39.8,64.0
15976645,female,38,167.0,65.0,23.0,97.0,40.6,121.0
13137077,male,50,195.0,95.0,4.0,73.0,38.7,9.0
14089975,male,38,180.0,87.0,15.0,90.0,40.2,62.0
11527139,female,29,158.0,51.0,28.0,114.0,40.8,199.0
17385577,male,45,177.0,85.0,7.0,89.0,39.5,30.0
17816381,female,37,170.0,73.0,7.0,88.0,39.5,29.0
18494667,male,24,195.0,92.0,10.0,93.0,39.8,40.0
18940241,male,71,186.0,87.0,7.0,82.0,39.6,31.0
19164277,male,70,192.0,98.0,3.0,76.0,39.0,11.0
18473340,male,72,176.0,78.0,6.0,91.0,39.0,34.0
17157866,female,34,162.0,57.0,22.0,96.0,41.0,114.0
19238987,female,47,168.0,66.0,23.0,104.0,40.4,142.0
16771018,female,76,158.0,57.0,24.0,106.0,40.3,168.0
15643866,male,21,195.0,97.0,21.0,100.0,40.8,105.0
13016850,male,41,163.0,66.0,19.0,101.0,40.3,104.0
12498927,male,36,195.0,94.0,3.0,86.0,38.7,11.0
10158414,female,63,161.0,57.0,11.0,89.0,40.1,55.0
14738987,male,21,161.0,69.0,20.0,96.0,40.4,76.0
17567689,female,58,168.0,71.0,10.0,90.0,40.0,48.0
19567045,male,24,180.0,78.0,22.0,101.0,40.5,108.0
14102172,male,37,189.0,89.0,9.0,91.0,39.7,38.0
13171871,female,55,169.0,67.0,21.0,102.0,40.6,128.0
16819064,male,25,200.0,100.0,1.0,89.0,37.7,4.0
10578948,male,26,173.0,76.0,21.0,102.0,40.2,107.0
10695412,male,38,179.0,88.0,11.0,90.0,39.8,45.0
12116349,male,46,203.0,107.0,6.0,82.0,39.4,22.0
12005008,male,56,190.0,91.0,12.0,86.0,39.9,54.0
11578081,male,37,191.0,95.0,14.0,91.0,39.8,61.0
11209964,male,35,201.0,108.0,10.0,95.0,39.5,52.0
15994069,male,43,178.0,86.0,4.0,86.0,39.0,15.0
17761176,male,22,191.0,92.0,2.0,84.0,38.1,5.0
19099859,male,65,184.0,87.0,27.0,104.0,40.6,203.0
16062868,female,45,173.0,70.0,12.0,90.0,39.8,55.0
15615456,female,38,156.0,57.0,11.0,87.0,39.9,47.0
14536102,male,45,184.0,85.0,16.0,91.0,39.9,73.0
16811918,male,22,180.0,82.0,14.0,97.0,40.0,60.0
18404079,male,41,193.0,98.0,5.0,85.0,39.3,19.0
11336771,female,27,179.0,72.0,28.0,105.0,40.9,163.0
18503945,male,52,173.0,73.0,25.0,107.0,41.0,176.0
19949758,male,20,178.0,82.0,10.0,84.0,39.7,22.0
16096592,male,25,180.0,83.0,17.0,95.0,41.0,71.0
19976655,female,75,158.0,57.0,12.0,87.0,40.0,60.0
13774538,male,77,191.0,93.0,16.0,91.0,40.3,100.0
13159249,female,35,157.0,52.0,9.0,89.0,39.7,41.0
10837793,male,20,184.0,85.0,13.0,97.0,40.1,55.0
15429494,male,37,185.0,83.0,26.0,106.0,41.0,166.0
11027619,female,30,166.0,64.0,7.0,86.0,39.3,28.0
11310667,female,40,164.0,62.0,17.0,98.0,40.2,93.0
13315538,male,54,166.0,70.0,18.0,99.0,40.4,106.0
10517946,male,23,164.0,64.0,22.0,99.0,40.9,94.0
15413243,female,73,185.0,88.0,14.0,87.0,39.9,63.0
17688981,female,68,174.0,74.0,8.0,84.0,39.6,34.0
12598568,female,44,169.0,68.0,10.0,83.0,39.8,38.0
18390425,male,77,167.0,72.0,8.0,83.0,39.7,37.0
16405593,female,38,164.0,61.0,20.0,94.0,40.6,100.0
17172124,male,63,174.0,76.0,11.0,90.0,40.0,56.0
14442069,female,27,168.0,72.0,19.0,106.0,40.7,113.0
17705211,male,59,202.0,107.0,6.0,88.0,39.0,32.0
11400046,male,36,181.0,81.0,21.0,104.0,40.5,126.0
19900327,male,35,165.0,69.0,9.0,98.0,39.7,43.0
15642160,female,45,161.0,61.0,10.0,93.0,40.0,50.0
14401510,female,64,182.0,78.0,8.0,97.0,39.4,44.0
15564730,female,37,172.0,67.0,9.0,86.0,40.1,36.0
16037709,male,46,179.0,79.0,17.0,106.0,40.4,115.0
15615006,female,31,168.0,67.0,13.0,96.0,39.9,65.0
18695655,male,33,187.0,83.0,2.0,82.0,38.2,5.0
11030752,male,33,184.0,81.0,13.0,91.0,40.0,51.0
12655008,male,21,182.0,85.0,15.0,93.0,40.6,56.0
10559626,female,38,176.0,67.0,3.0,87.0,39.0,13.0
15701030,female,31,177.0,71.0,2.0,85.0,37.2,8.0
19281057,female,33,161.0,56.0,28.0,108.0,41.4,182.0
10182290,male,42,186.0,84.0,7.0,87.0,39.7,27.0
16514801,female,74,165.0,68.0,29.0,106.0,41.0,198.0
15810776,female,25,157.0,55.0,15.0,100.0,40.3,82.0
18372001,female,59,167.0,63.0,4.0,78.0,38.5,15.0
14723572,female,31,159.0,59.0,2.0,81.0,38.2,7.0
17075405,male,37,196.0,91.0,10.0,92.0,40.0,45.0
12747945,female,21,169.0,70.0,14.0,98.0,40.3,70.0
16323947,male,76,182.0,91.0,6.0,90.0,39.5,36.0
11824872,female,72,176.0,75.0,29.0,106.0,40.9,194.0
18169479,female,71,172.0,71.0,17.0,109.0,40.6,120.0
13191605,female,73,162.0,67.0,4.0,83.0,39.2,17.0
19760911,male,31,187.0,82.0,27.0,105.0,40.5,160.0
16723220,female,26,161.0,57.0,3.0,92.0,38.3,14.0
10876168,female,39,169.0,65.0,18.0,91.0,40.3,84.0
13777024,male,66,172.0,77.0,18.0,97.0,40.6,113.0
13506135,female,21,156.0,60.0,17.0,91.0,40.2,75.0
17238178,male,32,190.0,85.0,8.0,92.0,39.3,33.0
18089884,female,41,172.0,74.0,24.0,98.0,40.8,127.0
19291130,female,27,158.0,56.0,14.0,96.0,39.8,71.0
19730126,male,47,182.0,82.0,19.0,104.0,40.3,124.0
19987050,female,42,166.0,69.0,21.0,103.0,40.7,125.0
13000210,female,40,177.0,71.0,21.0,107.0,40.4,132.0
18611096,male,44,197.0,98.0,20.0,100.0,40.5,123.0
12281044,female,57,157.0,54.0,6.0,92.0,39.2,31.0
15239512,male,20,173.0,74.0,25.0,100.0,40.6,112.0
13235496,female,33,173.0,66.0,19.0,99.0,40.4,102.0
11601439,male,57,191.0,95.0,23.0,98.0,40.5,147.0
13345188,male,70,197.0,103.0,21.0,106.0,40.5,177.0
18854408,female,24,163.0,59.0,11.0,92.0,39.9,50.0
12510878,female,57,175.0,70.0,18.0,94.0,40.3,94.0
10109177,female,63,160.0,61.0,10.0,89.0,40.1,49.0
13651231,female,20,177.0,70.0,12.0,97.0,39.8,59.0
10932302,female,38,153.0,53.0,6.0,87.0,39.5,26.0
10812976,female,20,158.0,56.0,21.0,105.0,40.1,125.0
13639778,female,24,169.0,59.0,25.0,111.0,40.7,165.0
10786710,male,71,181.0,84.0,15.0,99.0,39.9,105.0
16183915,male,69,197.0,98.0,18.0,93.0,40.7,113.0
17410010,male,77,176.0,82.0,23.0,99.0,40.6,167.0
16662290,male,28,178.0,77.0,22.0,99.0,40.4,105.0
11273741,male,48,185.0,82.0,8.0,85.0,39.3,30.0
11356595,female,38,169.0,66.0,5.0,96.0,39.2,26.0
11306090,male,42,186.0,84.0,18.0,91.0,40.1,79.0
15344392,female,67,169.0,71.0,24.0,107.0,40.6,163.0
12300944,female,56,183.0,80.0,21.0,97.0,40.4,113.0
17946119,male,27,177.0,82.0,11.0,79.0,39.9,20.0
14402384,female,26,160.0,56.0,12.0,97.0,40.3,62.0
10872942,female,72,145.0,49.0,25.0,109.0,40.6,184.0
12107751,female,31,173.0,70.0,6.0,84.0,39.2,22.0
19715782,female,74,171.0,69.0,3.0,90.0,38.6,15.0
18136071,male,29,159.0,67.0,16.0,97.0,40.0,69.0
15755174,female,32,172.0,65.0,7.0,83.0,39.6,26.0
18193088,male,30,183.0,83.0,30.0,97.0,41.3,141.0
10327365,male,79,179.0,85.0,8.0,89.0,39.6,47.0
14450070,male,25,176.0,73.0,1.0,83.0,37.3,2.0
14156535,male,23,193.0,93.0,6.0,84.0,38.9,16.0
12857174,male,63,171.0,75.0,22.0,107.0,40.6,168.0
11539740,male,39,190.0,91.0,19.0,112.0,40.4,144.0
18707226,female,25,155.0,56.0,16.0,95.0,40.9,79.0
17120164,female,27,150.0,56.0,22.0,92.0,40.5,103.0
11522341,male,51,192.0,90.0,10.0,89.0,39.9,47.0
17316651,male,54,184.0,84.0,13.0,89.0,40.2,61.0
17916473,female,35,158.0,49.0,29.0,110.0,40.8,198.0
13087084,female,23,153.0,51.0,26.0,109.0,40.6,169.0
10319374,male,24,194.0,94.0,17.0,106.0,40.3,102.0
13313498,female,43,172.0,67.0,4.0,85.0,39.2,16.0
19358330,male,37,180.0,85.0,22.0,96.0,40.8,108.0
16312452,male,40,203.0,104.0,18.0,108.0,40.5,131.0
10528059,female,34,165.0,61.0,3.0,89.0,38.1,13.0
12215052,female,22,164.0,58.0,27.0,107.0,40.8,166.0
12664816,male,20,182.0,83.0,22.0,97.0,40.5,93.0
18208440,female,28,176.0,68.0,22.0,95.0,40.5,106.0
11074364,female,25,157.0,54.0,5.0,85.0,39.1,20.0
19858976,female,38,160.0,61.0,8.0,86.0,39.6,33.0
13230812,male,50,201.0,102.0,21.0,104.0,40.3,150.0
15179818,female,50,159.0,56.0,26.0,110.0,40.9,182.0
15002449,female,68,172.0,72.0,10.0,89.0,40.2,49.0
14123564,female,51,178.0,74.0,23.0,95.0,40.6,119.0
18571705,female,74,163.0,64.0,5.0,82.0,38.8,22.0
18256312,female,47,170.0,68.0,26.0,99.0,40.8,146.0
16751758,female,25,166.0,59.0,14.0,88.0,40.2,58.0
15638062,female,43,164.0,68.0,30.0,108.0,41.0,195.0
14398784,male,51,181.0,84.0,3.0,75.0,38.5,7.0
19713477,female,64,147.0,51.0,22.0,108.0,40.4,156.0
13156863,female,52,141.0,47.0,15.0,101.0,40.2,93.0
16349091,female,40,159.0,58.0,18.0,106.0,40.1,115.0
15688404,male,31,186.0,89.0,10.0,97.0,39.8,49.0
10022370,male,38,197.0,94.0,3.0,83.0,38.5,10.0
10596330,female,25,172.0,71.0,15.0,103.0,40.1,84.0
15205210,female,44,159.0,64.0,12.0,97.0,39.8,65.0
19544033,male,34,196.0,102.0,22.0,99.0,41.1,123.0
11135576,male,37,178.0,81.0,4.0,81.0,38.8,10.0
13574028,male,35,169.0,75.0,5.0,90.0,38.7,19.0
12056612,female,61,157.0,62.0,5.0,83.0,38.8,21.0
11692397,female,23,148.0,53.0,8.0,96.0,39.6,41.0
18468308,female,27,168.0,66.0,16.0,91.0,40.5,71.0
12635146,male,30,188.0,90.0,4.0,89.0,39.0,15.0
17953830,female,24,167.0,71.0,8.0,94.0,39.7,37.0
12219407,female,59,157.0,51.0,11.0,94.0,39.8,61.0
13434310,female,35,151.0,51.0,12.0,93.0,39.9,60.0
16306198,male,61,194.0,91.0,26.0,102.0,41.3,185.0
10204513,female,50,173.0,65.0,16.0,98.0,40.4,89.0
16973168,female,33,150.0,56.0,26.0,102.0,40.8,152.0
13334838,female,34,162.0,58.0,20.0,108.0,40.6,129.0
10391137,male,27,190.0,85.0,5.0,86.0,39.3,15.0
11272855,male,21,190.0,88.0,17.0,100.0,40.2,82.0
16329462,male,59,192.0,97.0,28.0,112.0,41.3,242.0
19903249,male,55,187.0,89.0,18.0,94.0,40.1,100.0
12894913,female,46,178.0,76.0,24.0,104.0,40.6,144.0
18815385,male,44,202.0,101.0,2.0,79.0,38.2,6.0
17771446,male,27,188.0,95.0,4.0,87.0,38.7,13.0
